dteday,instant,season,year,month,hour,holiday,weekday,workingday,weathersit,temp,atemp,humidity,windspeed,casual,registered,count
2011-06-03,3585,2,0,6,6,0,5,1,1,0.54,0.5152,0.45,0.2985,8,98,106
2011-06-03,3586,2,0,6,7,0,5,1,1,0.54,0.5152,0.45,0.2537,25,252,277
2011-06-03,3587,2,0,6,8,0,5,1,2,0.56,0.5303,0.43,0.3284,31,471,502
2011-06-03,3588,2,0,6,9,0,5,1,1,0.58,0.5455,0.4,0.1642,36,194,230
2011-06-03,3589,2,0,6,10,0,5,1,1,0.62,0.6212,0.33,0.2537,54,107,161
2011-06-03,3590,2,0,6,11,0,5,1,1,0.64,0.6212,0.31,0.3284,57,135,192
2011-06-03,3591,2,0,6,12,0,5,1,1,0.66,0.6212,0.27,0.2836,51,208,259
2011-06-03,3592,2,0,6,13,0,5,1,1,0.68,0.6212,0.26,0.2537,58,190,248
2011-06-03,3593,2,0,6,14,0,5,1,1,0.7,0.6364,0.28,0.2836,66,174,240
2011-06-03,3594,2,0,6,15,0,5,1,1,0.7,0.6364,0.28,0.2836,56,156,212
2011-06-03,3595,2,0,6,16,0,5,1,1,0.72,0.6364,0.26,0.3284,63,286,349
2011-06-03,3596,2,0,6,17,0,5,1,1,0.72,0.6364,0.25,0.2836,73,485,558
2011-06-03,3597,2,0,6,18,0,5,1,1,0.7,0.6364,0.24,0.2985,76,488,564
2011-06-03,3598,2,0,6,19,0,5,1,1,0.68,0.6212,0.26,0.2836,53,338,391
2011-06-03,3599,2,0,6,20,0,5,1,1,0.64,0.6212,0.29,0.1642,57,236,293
2011-06-03,3600,2,0,6,21,0,5,1,1,0.64,0.6212,0.29,0.1045,51,196,247
2011-06-03,3601,2,0,6,22,0,5,1,1,0.62,0.6212,0.35,0.0,26,145,171
2011-06-03,3602,2,0,6,23,0,5,1,1,0.58,0.5455,0.46,0.1045,30,141,171
2011-06-04,3603,2,0,6,0,0,6,0,1,0.56,0.5303,0.52,0.0,24,69,93
2011-06-04,3604,2,0,6,1,0,6,0,1,0.54,0.5152,0.64,0.1045,14,80,94
2011-06-04,3605,2,0,6,2,0,6,0,1,0.54,0.5152,0.56,0.194,18,41,59
2011-06-04,3606,2,0,6,3,0,6,0,1,0.52,0.5,0.59,0.1045,8,10,18
2011-06-04,3607,2,0,6,4,0,6,0,1,0.52,0.5,0.59,0.0896,4,11,15
2011-06-04,3608,2,0,6,5,0,6,0,1,0.5,0.4848,0.64,0.0,3,5,8
2011-06-04,3609,2,0,6,6,0,6,0,1,0.54,0.5152,0.6,0.0,11,17,28
2011-06-04,3610,2,0,6,7,0,6,0,1,0.56,0.5303,0.56,0.0,27,60,87
2011-06-04,3611,2,0,6,8,0,6,0,1,0.6,0.6212,0.46,0.0896,29,96,125
2011-06-04,3612,2,0,6,9,0,6,0,1,0.62,0.6212,0.43,0.1343,55,169,224
2011-06-04,3613,2,0,6,10,0,6,0,1,0.64,0.6212,0.38,0.1045,115,202,317
2011-06-04,3614,2,0,6,11,0,6,0,1,0.66,0.6212,0.36,0.1343,120,249,369
2011-06-04,3615,2,0,6,12,0,6,0,1,0.7,0.6364,0.32,0.1642,150,270,420
2011-06-04,3616,2,0,6,13,0,6,0,1,0.74,0.6515,0.28,0.1343,188,268,456
2011-06-04,3617,2,0,6,14,0,6,0,1,0.74,0.6515,0.33,0.2239,193,258,451
2011-06-04,3618,2,0,6,15,0,6,0,2,0.74,0.6515,0.27,0.4179,180,224,404
2011-06-04,3619,2,0,6,16,0,6,0,2,0.72,0.6515,0.3,0.1343,168,272,440
2011-06-04,3620,2,0,6,17,0,6,0,2,0.72,0.6515,0.34,0.2537,142,202,344
2011-06-04,3621,2,0,6,18,0,6,0,2,0.74,0.6515,0.3,0.1642,127,214,341
2011-06-04,3622,2,0,6,19,0,6,0,2,0.7,0.6364,0.39,0.0896,79,206,285
2011-06-04,3623,2,0,6,20,0,6,0,2,0.7,0.6515,0.48,0.0896,90,149,239
2011-06-04,3624,2,0,6,21,0,6,0,2,0.66,0.6212,0.47,0.1045,46,139,185
2011-06-04,3625,2,0,6,22,0,6,0,1,0.64,0.6212,0.57,0.2239,49,141,190
2011-06-04,3626,2,0,6,23,0,6,0,2,0.64,0.6212,0.57,0.0,29,121,150
2011-06-05,3627,2,0,6,0,0,0,0,1,0.64,0.6212,0.57,0.0896,23,90,113
2011-06-05,3628,2,0,6,1,0,0,0,2,0.64,0.6212,0.61,0.1642,26,70,96
2011-06-05,3629,2,0,6,2,0,0,0,2,0.64,0.6212,0.61,0.1642,16,48,64
2011-06-05,3630,2,0,6,3,0,0,0,2,0.62,0.6061,0.65,0.1642,22,25,47
2011-06-05,3631,2,0,6,4,0,0,0,2,0.62,0.6061,0.65,0.1642,4,8,12
2011-06-05,3632,2,0,6,5,0,0,0,2,0.62,0.6061,0.61,0.1343,1,5,6
2011-06-05,3633,2,0,6,6,0,0,0,2,0.62,0.6061,0.61,0.1045,10,11,21
2011-06-05,3634,2,0,6,7,0,0,0,2,0.6,0.5909,0.73,0.2537,8,19,27
2011-06-05,3635,2,0,6,8,0,0,0,2,0.6,0.5909,0.73,0.2537,24,74,98
2011-06-05,3636,2,0,6,9,0,0,0,2,0.6,0.5758,0.78,0.194,53,111,164
2011-06-05,3637,2,0,6,10,0,0,0,2,0.62,0.5909,0.73,0.0896,83,168,251
2011-06-05,3638,2,0,6,11,0,0,0,2,0.64,0.6061,0.69,0.1045,121,214,335
2011-06-05,3639,2,0,6,12,0,0,0,2,0.64,0.6061,0.69,0.1045,123,212,335
2011-06-05,3640,2,0,6,13,0,0,0,1,0.66,0.6212,0.65,0.1045,154,213,367
2011-06-05,3641,2,0,6,14,0,0,0,1,0.7,0.6515,0.58,0.1642,161,224,385
2011-06-05,3642,2,0,6,15,0,0,0,1,0.7,0.6515,0.54,0.0,161,256,417
2011-06-05,3643,2,0,6,16,0,0,0,1,0.72,0.6667,0.51,0.0896,138,260,398
2011-06-05,3644,2,0,6,17,0,0,0,1,0.74,0.6667,0.51,0.0,126,264,390
2011-06-05,3645,2,0,6,18,0,0,0,1,0.7,0.6515,0.58,0.1045,124,239,363
2011-06-05,3646,2,0,6,19,0,0,0,1,0.68,0.6364,0.65,0.1642,108,249,357
2011-06-05,3647,2,0,6,20,0,0,0,1,0.66,0.6212,0.69,0.194,84,195,279
2011-06-05,3648,2,0,6,21,0,0,0,1,0.64,0.6061,0.73,0.1642,54,111,165
2011-06-05,3649,2,0,6,22,0,0,0,1,0.64,0.5909,0.78,0.2239,36,94,130
2011-06-05,3650,2,0,6,23,0,0,0,1,0.62,0.5909,0.78,0.1343,25,61,86
2011-06-06,3651,2,0,6,0,0,1,1,1,0.62,0.5909,0.78,0.1343,11,18,29
2011-06-06,3652,2,0,6,1,0,1,1,1,0.6,0.5606,0.83,0.1343,9,5,14
2011-06-06,3653,2,0,6,2,0,1,1,1,0.58,0.5455,0.88,0.1045,4,4,8
2011-06-06,3654,2,0,6,3,0,1,1,1,0.58,0.5455,0.88,0.0,2,3,5
2011-06-06,3655,2,0,6,4,0,1,1,1,0.56,0.5303,0.94,0.1045,4,4,8
2011-06-06,3656,2,0,6,5,0,1,1,1,0.56,0.5303,0.88,0.0896,7,24,31
2011-06-06,3657,2,0,6,6,0,1,1,1,0.58,0.5455,0.88,0.0,11,101,112
2011-06-06,3658,2,0,6,7,0,1,1,1,0.62,0.5909,0.78,0.1045,18,281,299
2011-06-06,3659,2,0,6,8,0,1,1,1,0.64,0.6061,0.73,0.0896,28,410,438
2011-06-06,3660,2,0,6,9,0,1,1,1,0.7,0.6515,0.58,0.1642,26,162,188
2011-06-06,3661,2,0,6,10,0,1,1,1,0.72,0.6667,0.51,0.2239,31,64,95
2011-06-06,3662,2,0,6,11,0,1,1,1,0.74,0.6667,0.42,0.1343,39,72,111
2011-06-06,3663,2,0,6,12,0,1,1,1,0.76,0.6667,0.37,0.1642,25,128,153
2011-06-06,3664,2,0,6,13,0,1,1,1,0.78,0.6818,0.35,0.0,28,152,180
2011-06-06,3665,2,0,6,14,0,1,1,1,0.78,0.6818,0.31,0.1343,46,99,145
2011-06-06,3666,2,0,6,15,0,1,1,1,0.8,0.697,0.29,0.194,38,127,165
2011-06-06,3667,2,0,6,16,0,1,1,1,0.76,0.6667,0.33,0.1343,34,233,267
2011-06-06,3668,2,0,6,17,0,1,1,1,0.78,0.6818,0.33,0.2836,63,516,579
2011-06-06,3669,2,0,6,18,0,1,1,1,0.76,0.6667,0.31,0.1343,56,500,556
2011-06-06,3670,2,0,6,19,0,1,1,1,0.72,0.6667,0.54,0.194,64,343,407
2011-06-06,3671,2,0,6,20,0,1,1,1,0.68,0.6364,0.61,0.1343,59,277,336
2011-06-06,3672,2,0,6,21,0,1,1,1,0.66,0.6212,0.57,0.0896,29,160,189
2011-06-06,3673,2,0,6,22,0,1,1,1,0.66,0.6212,0.61,0.0896,36,137,173
2011-06-06,3674,2,0,6,23,0,1,1,1,0.64,0.6061,0.69,0.0896,5,55,60
2011-06-07,3675,2,0,6,0,0,2,1,1,0.64,0.6061,0.65,0.0896,5,15,20
2011-06-07,3676,2,0,6,1,0,2,1,1,0.62,0.6061,0.69,0.1343,2,2,4
2011-06-07,3677,2,0,6,2,0,2,1,1,0.6,0.5909,0.73,0.0896,3,2,5
2011-06-07,3678,2,0,6,3,0,2,1,1,0.6,0.5909,0.73,0.0896,1,1,2
2011-06-07,3679,2,0,6,4,0,2,1,1,0.58,0.5455,0.83,0.1343,2,3,5
2011-06-07,3680,2,0,6,5,0,2,1,1,0.58,0.5455,0.88,0.1642,2,30,32
2011-06-07,3681,2,0,6,6,0,2,1,1,0.6,0.5758,0.78,0.1343,10,116,126
2011-06-07,3682,2,0,6,7,0,2,1,2,0.64,0.6061,0.69,0.194,23,311,334
2011-06-07,3683,2,0,6,8,0,2,1,2,0.68,0.6364,0.61,0.1343,45,432,477
2011-06-07,3684,2,0,6,9,0,2,1,2,0.72,0.6667,0.58,0.2239,27,190,217
2011-06-07,3685,2,0,6,10,0,2,1,2,0.76,0.6818,0.48,0.194,37,86,123
2011-06-07,3686,2,0,6,11,0,2,1,2,0.76,0.697,0.52,0.2537,38,113,151
2011-06-07,3687,2,0,6,12,0,2,1,2,0.8,0.7273,0.46,0.2836,42,141,183
2011-06-07,3688,2,0,6,13,0,2,1,2,0.8,0.7273,0.43,0.2537,55,141,196
2011-06-07,3689,2,0,6,14,0,2,1,2,0.8,0.7273,0.43,0.2836,34,112,146
2011-06-07,3690,2,0,6,15,0,2,1,2,0.82,0.7424,0.41,0.3284,56,127,183
2011-06-07,3691,2,0,6,16,0,2,1,1,0.8,0.7121,0.38,0.2239,55,253,308
2011-06-07,3692,2,0,6,17,0,2,1,1,0.8,0.7273,0.43,0.2537,64,475,539
2011-06-07,3693,2,0,6,18,0,2,1,1,0.78,0.697,0.46,0.2836,72,479,551
2011-06-07,3694,2,0,6,19,0,2,1,1,0.76,0.6818,0.48,0.2537,69,355,424
2011-06-07,3695,2,0,6,20,0,2,1,1,0.74,0.6818,0.56,0.1343,45,301,346
2011-06-07,3696,2,0,6,21,0,2,1,1,0.72,0.6818,0.7,0.1343,31,187,218
2011-06-07,3697,2,0,6,22,0,2,1,1,0.7,0.6515,0.65,0.1343,27,126,153
2011-06-07,3698,2,0,6,23,0,2,1,1,0.68,0.6364,0.79,0.1045,18,72,90
2011-06-08,3699,2,0,6,0,0,3,1,1,0.66,0.5909,0.89,0.1343,12,29,41
2011-06-08,3700,2,0,6,1,0,3,1,1,0.66,0.6061,0.78,0.0,3,20,23
2011-06-08,3701,2,0,6,2,0,3,1,1,0.64,0.5758,0.89,0.0896,0,7,7
2011-06-08,3702,2,0,6,3,0,3,1,1,0.64,0.5758,0.89,0.0896,2,1,3
2011-06-08,3703,2,0,6,4,0,3,1,1,0.62,0.5758,0.83,0.0,0,6,6
2011-06-08,3704,2,0,6,5,0,3,1,1,0.62,0.5606,0.88,0.0,0,21,21
2011-06-08,3705,2,0,6,6,0,3,1,1,0.64,0.5758,0.89,0.1343,13,103,116
2011-06-08,3706,2,0,6,7,0,3,1,1,0.66,0.6212,0.74,0.1045,24,329,353
2011-06-08,3707,2,0,6,8,0,3,1,1,0.76,0.7121,0.58,0.1642,46,435,481
2011-06-08,3708,2,0,6,9,0,3,1,1,0.76,0.7121,0.58,0.1642,34,168,202
2011-06-08,3709,2,0,6,10,0,3,1,1,0.82,0.7424,0.43,0.2239,27,63,90
2011-06-08,3710,2,0,6,11,0,3,1,1,0.84,0.7576,0.41,0.194,28,106,134
2011-06-08,3711,2,0,6,12,0,3,1,1,0.88,0.8182,0.42,0.1343,15,134,149
2011-06-08,3712,2,0,6,13,0,3,1,1,0.9,0.8485,0.42,0.0,20,116,136
2011-06-08,3713,2,0,6,14,0,3,1,1,0.92,0.8788,0.4,0.2537,44,111,155
2011-06-08,3714,2,0,6,15,0,3,1,1,0.92,0.8788,0.4,0.1642,28,100,128
2011-06-08,3715,2,0,6,16,0,3,1,1,0.92,0.8788,0.4,0.2239,34,199,233
2011-06-08,3716,2,0,6,17,0,3,1,1,0.92,0.8485,0.35,0.2239,80,426,506
2011-06-08,3717,2,0,6,18,0,3,1,1,0.9,0.8182,0.37,0.2239,61,398,459
2011-06-08,3718,2,0,6,19,0,3,1,1,0.82,0.803,0.59,0.1343,61,323,384
2011-06-08,3719,2,0,6,20,0,3,1,1,0.8,0.7879,0.63,0.1343,55,225,280
2011-06-08,3720,2,0,6,21,0,3,1,1,0.8,0.803,0.66,0.1343,34,168,202
2011-06-08,3721,2,0,6,22,0,3,1,1,0.76,0.7424,0.75,0.1642,37,139,176
2011-06-08,3722,2,0,6,23,0,3,1,1,0.76,0.7424,0.75,0.194,18,98,116
2011-06-09,3723,2,0,6,0,0,4,1,2,0.74,0.7121,0.79,0.1343,7,40,47
2011-06-09,3724,2,0,6,1,0,4,1,1,0.74,0.7121,0.79,0.1045,3,13,16
2011-06-09,3725,2,0,6,2,0,4,1,2,0.72,0.7121,0.84,0.1642,0,6,6
2011-06-09,3726,2,0,6,3,0,4,1,2,0.72,0.7121,0.84,0.1045,0,2,2
2011-06-09,3727,2,0,6,4,0,4,1,2,0.72,0.697,0.79,0.0896,2,4,6
2011-06-09,3728,2,0,6,5,0,4,1,2,0.7,0.6667,0.84,0.0,1,19,20
2011-06-09,3729,2,0,6,6,0,4,1,2,0.72,0.7121,0.84,0.0896,13,105,118
2011-06-09,3730,2,0,6,7,0,4,1,2,0.72,0.697,0.79,0.1343,31,283,314
2011-06-09,3731,2,0,6,8,0,4,1,2,0.76,0.7273,0.7,0.1045,32,400,432
2011-06-09,3732,2,0,6,9,0,4,1,1,0.84,0.7879,0.49,0.0,20,148,168
2011-06-09,3733,2,0,6,10,0,4,1,1,0.86,0.8182,0.5,0.2836,20,74,94
2011-06-09,3734,2,0,6,11,0,4,1,1,0.9,0.8485,0.42,0.2239,36,82,118
2011-06-09,3735,2,0,6,12,0,4,1,1,0.92,0.8485,0.35,0.194,40,100,140
2011-06-09,3736,2,0,6,13,0,4,1,1,0.9,0.8182,0.37,0.0896,18,118,136
2011-06-09,3737,2,0,6,14,0,4,1,1,0.92,0.8788,0.4,0.194,25,93,118
2011-06-09,3738,2,0,6,15,0,4,1,1,0.94,0.8333,0.31,0.1642,18,86,104
2011-06-09,3739,2,0,6,16,0,4,1,1,0.92,0.8333,0.33,0.1343,30,170,200
2011-06-09,3740,2,0,6,17,0,4,1,1,0.9,0.8182,0.37,0.2537,54,355,409
2011-06-09,3741,2,0,6,18,0,4,1,1,0.88,0.803,0.39,0.2836,52,414,466
2011-06-09,3742,2,0,6,19,0,4,1,2,0.84,0.7424,0.39,0.3284,55,271,326
2011-06-09,3743,2,0,6,20,0,4,1,2,0.8,0.7273,0.43,0.194,40,214,254
2011-06-09,3744,2,0,6,21,0,4,1,3,0.76,0.697,0.52,0.0,29,142,171
2011-06-09,3745,2,0,6,22,0,4,1,2,0.74,0.6818,0.58,0.1642,22,131,153
2011-06-09,3746,2,0,6,23,0,4,1,2,0.74,0.697,0.57,0.1642,15,82,97
2011-06-10,3747,2,0,6,0,0,5,1,3,0.7,0.6515,0.65,0.2239,8,61,69
2011-06-10,3748,2,0,6,1,0,5,1,3,0.7,0.6515,0.65,0.2239,5,18,23
2011-06-10,3749,2,0,6,2,0,5,1,1,0.68,0.6364,0.69,0.1642,6,7,13
2011-06-10,3750,2,0,6,3,0,5,1,1,0.68,0.6364,0.69,0.1642,3,3,6
2011-06-10,3751,2,0,6,4,0,5,1,1,0.66,0.6061,0.78,0.1642,0,4,4
2011-06-10,3752,2,0,6,5,0,5,1,1,0.66,0.6061,0.78,0.1642,0,28,28
2011-06-10,3753,2,0,6,6,0,5,1,1,0.66,0.6061,0.78,0.0896,10,94,104
2011-06-10,3754,2,0,6,7,0,5,1,1,0.72,0.6818,0.66,0.1045,25,242,267
2011-06-10,3755,2,0,6,8,0,5,1,1,0.74,0.6818,0.58,0.1343,29,423,452
2011-06-10,3756,2,0,6,9,0,5,1,1,0.76,0.697,0.55,0.0,37,176,213
2011-06-10,3757,2,0,6,10,0,5,1,1,0.78,0.7121,0.52,0.0,23,88,111
2011-06-10,3758,2,0,6,11,0,5,1,1,0.82,0.7576,0.46,0.0,46,107,153
2011-06-10,3759,2,0,6,12,0,5,1,1,0.84,0.7576,0.44,0.1343,40,167,207
2011-06-10,3760,2,0,6,13,0,5,1,1,0.84,0.7576,0.44,0.1045,40,149,189
2011-06-10,3761,2,0,6,14,0,5,1,1,0.86,0.7727,0.39,0.0,44,121,165
2011-06-10,3762,2,0,6,15,0,5,1,1,0.84,0.7576,0.44,0.1045,49,163,212
2011-06-10,3763,2,0,6,16,0,5,1,1,0.82,0.7879,0.56,0.2985,46,239,285
2011-06-10,3764,2,0,6,17,0,5,1,1,0.82,0.7727,0.52,0.2239,63,454,517
2011-06-10,3765,2,0,6,18,0,5,1,1,0.8,0.7727,0.59,0.2239,96,367,463
2011-06-10,3766,2,0,6,19,0,5,1,1,0.78,0.7424,0.59,0.194,61,245,306
2011-06-10,3767,2,0,6,20,0,5,1,1,0.76,0.7121,0.62,0.1045,53,197,250
2011-06-10,3768,2,0,6,21,0,5,1,1,0.76,0.7273,0.66,0.1343,55,163,218
2011-06-10,3769,2,0,6,22,0,5,1,1,0.72,0.697,0.74,0.2537,40,145,185
2011-06-10,3770,2,0,6,23,0,5,1,1,0.72,0.697,0.74,0.1642,36,110,146
2011-06-11,3771,2,0,6,0,0,6,0,1,0.7,0.6667,0.79,0.1343,28,89,117
2011-06-11,3772,2,0,6,1,0,6,0,1,0.7,0.6667,0.79,0.0896,10,67,77
2011-06-11,3773,2,0,6,2,0,6,0,1,0.7,0.6667,0.79,0.1045,10,50,60
2011-06-11,3774,2,0,6,3,0,6,0,1,0.68,0.6364,0.83,0.0896,10,18,28
2011-06-11,3775,2,0,6,4,0,6,0,1,0.68,0.6364,0.79,0.0896,4,9,13
2011-06-11,3776,2,0,6,5,0,6,0,1,0.68,0.6364,0.74,0.1343,4,12,16
2011-06-11,3777,2,0,6,6,0,6,0,1,0.7,0.6515,0.61,0.1343,9,31,40
2011-06-11,3778,2,0,6,7,0,6,0,1,0.72,0.6667,0.58,0.194,18,50,68
2011-06-11,3779,2,0,6,8,0,6,0,1,0.74,0.6818,0.58,0.194,32,111,143
2011-06-11,3780,2,0,6,9,0,6,0,1,0.74,0.6818,0.62,0.1343,59,171,230
2011-06-11,3781,2,0,6,10,0,6,0,1,0.74,0.6818,0.58,0.1642,91,173,264
2011-06-11,3782,2,0,6,11,0,6,0,1,0.76,0.7121,0.62,0.1343,110,215,325
2011-06-11,3783,2,0,6,12,0,6,0,1,0.8,0.7576,0.55,0.2239,112,235,347
2011-06-11,3784,2,0,6,13,0,6,0,1,0.8,0.7576,0.55,0.194,150,237,387
2011-06-11,3785,2,0,6,14,0,6,0,1,0.82,0.7727,0.49,0.1045,148,232,380
2011-06-11,3786,2,0,6,15,0,6,0,1,0.82,0.7727,0.49,0.1045,142,232,374
2011-06-11,3787,2,0,6,16,0,6,0,2,0.8,0.7273,0.46,0.194,169,225,394
2011-06-11,3788,2,0,6,17,0,6,0,2,0.74,0.6818,0.58,0.1642,147,190,337
2011-06-11,3789,2,0,6,18,0,6,0,2,0.72,0.6818,0.62,0.1343,131,155,286
2011-06-11,3790,2,0,6,19,0,6,0,1,0.7,0.6515,0.65,0.194,97,167,264
2011-06-11,3791,2,0,6,20,0,6,0,1,0.68,0.6364,0.74,0.2537,95,180,275
2011-06-11,3792,2,0,6,21,0,6,0,1,0.66,0.6212,0.74,0.2239,76,144,220
2011-06-11,3793,2,0,6,22,0,6,0,1,0.66,0.6061,0.78,0.2239,53,137,190
2011-06-11,3794,2,0,6,23,0,6,0,1,0.66,0.6212,0.74,0.1045,24,107,131
2011-06-12,3795,2,0,6,0,0,0,0,1,0.66,0.6061,0.78,0.2239,19,100,119
2011-06-12,3796,2,0,6,1,0,0,0,1,0.64,0.5758,0.83,0.1045,19,74,93
2011-06-12,3797,2,0,6,2,0,0,0,1,0.64,0.5758,0.89,0.2537,9,57,66
2011-06-12,3798,2,0,6,3,0,0,0,1,0.64,0.5758,0.89,0.2836,8,20,28
2011-06-12,3799,2,0,6,4,0,0,0,1,0.62,0.5606,0.88,0.1642,8,6,14
2011-06-12,3800,2,0,6,5,0,0,0,1,0.62,0.5606,0.88,0.2239,5,5,10
2011-06-12,3801,2,0,6,6,0,0,0,1,0.62,0.5606,0.88,0.1045,5,9,14
2011-06-12,3802,2,0,6,7,0,0,0,1,0.64,0.5909,0.78,0.1045,7,27,34
2011-06-12,3803,2,0,6,8,0,0,0,1,0.7,0.6667,0.74,0.0,28,64,92
2011-06-12,3804,2,0,6,9,0,0,0,1,0.72,0.6818,0.66,0.0,75,107,182
2011-06-12,3805,2,0,6,10,0,0,0,1,0.76,0.7121,0.58,0.0896,120,191,311
2011-06-12,3806,2,0,6,11,0,0,0,1,0.78,0.7273,0.55,0.1045,131,236,367
2011-06-12,3807,2,0,6,12,0,0,0,1,0.82,0.7576,0.46,0.0,176,244,420
2011-06-12,3808,2,0,6,13,0,0,0,1,0.78,0.7424,0.59,0.2836,109,264,373
2011-06-12,3809,2,0,6,14,0,0,0,1,0.82,0.7879,0.56,0.2537,96,219,315
